domain,config_name,start_url,date,brand,url,reference_code,image_url,id,list,brand,category,currency,price,name,variant,reference,collection,productMaterialStrap,productSpecialEdition,size,isAvailable,isSellable
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PNPAM02979,"https://www.panerai.com/content/dam/rcq/pan/18/18/98/4/1818984.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/18/98/4/1818984.png.transform.global_square_image_960_2x.png 2x",PAM02979,Submersible,PANERAI,Watch,EUR,20600,Submersible Marina Militare Carbotech™,Ton sur Ton - Gris,PAM02979,Submersible,Ton sur Ton,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PNPAM00968,"https://www.panerai.com/content/dam/rcq/pan/18/95/60/6/1895606.png.transform.global_square_image_960.png, /content/dam/rcq/pan/18/95/60/6/1895606.png.transform.global_square_image_960_2x.png 2x",PAM00968,Submersible,PANERAI,Watch,EUR,19000,Submersible Bronzo,Beige - Brun,PAM00968,Submersible,Beige,FALSE,47mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,PNPAM01670,"https://www.panerai.com/content/dam/rcq/pan/9r/j4/Oo/sq/Qa/uC/Jk/zQ/1O/hg/eQ/9rj4OosqQauCJkzQ1OhgeQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/9r/j4/Oo/sq/Qa/uC/Jk/zQ/1O/hg/eQ/9rj4OosqQauCJkzQ1OhgeQ.png.transform.global_square_image_960_2x.png 2x",PAM01670,Submersible,PANERAI,Watch,EUR,95000,Submersible GMT Titanio Mike Horn Experience Edition,Orange - NON APPLICABLE,PAM01670,Submersible,Orange,FALSE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PNPAM01800,"https://www.panerai.com/content/dam/rcq/pan/aW/d4/pE/mS/Rw/iB/Jj/H5/kJ/in/GA/aWd4pEmSRwiBJjH5kJinGA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/aW/d4/pE/mS/Rw/iB/Jj/H5/kJ/in/GA/aWd4pEmSRwiBJjH5kJinGA.png.transform.global_square_image_960_2x.png 2x",PAM01800,Submersible,PANERAI,Watch,EUR,108000,Submersible Elux LAB-ID,Bleue foncée - Bleu foncée,PAM01800,Submersible,Bleue foncée,TRUE,49mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PNPAM02239,"https://www.panerai.com/content/dam/rcq/pan/23/07/83/2/2307832.png.transform.global_square_image_960.png, /content/dam/rcq/pan/23/07/83/2/2307832.png.transform.global_square_image_960_2x.png 2x",PAM02239,Submersible,PANERAI,Watch,EUR,31000,Submersible Forze Speciali,Noir - NON APPLICABLE,PAM02239,Submersible,Noir,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PNPAM01521,"https://www.panerai.com/content/dam/rcq/pan/Tn/wD/RH/3O/Sp/mx/lN/dH/qW/-z/Aw/TnwDRH3OSpmxlNdHqW-zAw.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Tn/wD/RH/3O/Sp/mx/lN/dH/qW/-z/Aw/TnwDRH3OSpmxlNdHqW-zAw.png.transform.global_square_image_960_2x.png 2x",PAM01521,Submersible,PANERAI,Watch,EUR,35000,Submersible Chrono Navy SEALs,Noir - NON APPLICABLE,PAM01521,Submersible,Noir,TRUE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PNPAM02164,"https://www.panerai.com/content/dam/rcq/pan/21/34/44/8/2134448.png.transform.global_square_image_960.png, /content/dam/rcq/pan/21/34/44/8/2134448.png.transform.global_square_image_960_2x.png 2x",PAM02164,Submersible,PANERAI,Watch,EUR,30500,Submersible Goldtech™,Noir - NON APPLICABLE,PAM02164,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,PNPAM02070,"https://www.panerai.com/content/dam/rcq/pan/20/81/31/6/2081316.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/81/31/6/2081316.png.transform.global_square_image_960_2x.png 2x",PAM02070,Submersible,PANERAI,Watch,EUR,34000,Submersible QuarantaQuattro Goldtech™ OroCarbo,Noir - NON APPLICABLE,PAM02070,Submersible,Noir,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01590-submersible.html,PNPAM01590,,PAM01590,Submersible,PANERAI,Watch,EUR,9700,PNPAM01590 - Submersible,Noir - NON APPLICABLE,PAM01590,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02973-submersible.html,PNPAM02973,,PAM02973,Submersible,PANERAI,Watch,EUR,9700,PNPAM02973 - Submersible,Noir - NON APPLICABLE,PAM02973,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02683-submersible.html,PNPAM02683,,PAM02683,Submersible,PANERAI,Watch,EUR,10700,PNPAM02683 - Submersible,Noir - NON APPLICABLE,PAM02683,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,PNPAM01565,,PAM01565,Submersible,PANERAI,Watch,EUR,11500,PNPAM01565 - Submersible Luna Rossa,Gris - Noir,PAM01565,Submersible,Gris,TRUE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,PNPAM01579,,PAM01579,Submersible,PANERAI,Watch,EUR,11200,PNPAM01579 - Submersible Luna Rossa,Gris - Noir,PAM01579,Submersible,Gris,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02068-submersible.html,PNPAM02068,,PAM02068,Submersible,PANERAI,Watch,EUR,11900,PNPAM02068 - Submersible, - ,PAM02068,Submersible,,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PNPAM01595,,PAM01595,Submersible,PANERAI,Watch,EUR,10100,PNPAM01595 - Submersible QuarantaQuattro,Aucun - ,PAM01595,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PNPAM01596,,PAM01596,Submersible,PANERAI,Watch,EUR,10100,PNPAM01596 - Submersible QuarantaQuattro,Aucun - Noir,PAM01596,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PNPAM01518,,PAM01518,Submersible,PANERAI,Watch,EUR,10400,PNPAM01518 - Submersible QuarantaQuattro Navy SEALs,Aucun - Noir,PAM01518,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PNPAM01323,,PAM01323,Submersible,PANERAI,Watch,EUR,11300,PNPAM01323 - Submersible GMT Navy SEALs,Aucun - Noir,PAM01323,Submersible,Aucun,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,PNPAM01676,,PAM01676,Submersible,PANERAI,Watch,EUR,12100,PNPAM01676 - Submersible QuarantaQuattro Mike Horn ,Aucun - Bleu foncé,PAM01676,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,PNPAM01681,,PAM01681,Submersible,PANERAI,Watch,EUR,12300,PNPAM01681 - Submersible QuarantaQuattro Luna Rossa,Aucun - Noir,PAM01681,Submersible,Aucun,TRUE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,PNPAM01288,,PAM01288,Submersible,PANERAI,Watch,EUR,11800,PNPAM01288 - Submersible QuarantaQuattro Grigio Roccia,Gris foncé - Gris,PAM01288,Submersible,Gris foncé,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,PNPAM01289,,PAM01289,Submersible,PANERAI,Watch,EUR,11800,PNPAM01289 - Submersible QuarantaQuattro Blu Profondo,Bleu - Bleu,PAM01289,Submersible,Bleu,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,PNPAM01287,,PAM01287,Submersible,PANERAI,Watch,EUR,11800,PNPAM01287 - Submersible QuarantaQuattro Verde Smeraldo,Ton sur Ton - ,PAM01287,Submersible,Ton sur Ton,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,PNPAM01507,,PAM01507,Submersible,PANERAI,Watch,EUR,12500,PNPAM01507 - Submersible GMT Luna Rossa Titanio,Bleu foncé - Noir,PAM01507,Submersible,Bleu foncé,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,PNPAM01563,,PAM01563,Submersible,PANERAI,Watch,EUR,18400,PNPAM01563 - Submersible Luna Rossa Carbotech™,Bleu - NON APPLICABLE,PAM01563,Submersible,Bleu,TRUE,42mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,PNPAM02231,,PAM02231,Submersible,PANERAI,Watch,EUR,17900,PNPAM02231 - Submersible Carbotech™,Noir - NON APPLICABLE,PAM02231,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PNPAM01543,,PAM01543,Submersible,PANERAI,Watch,EUR,16900,PNPAM01543 - Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Aucun - Bleu foncé,PAM01543,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PNPAM01466,,PAM01466,Submersible,PANERAI,Watch,EUR,16900,PNPAM01466 - Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Aucun - Bleu foncé,PAM01466,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PNPAM01518,,PAM01518,Submersible,PANERAI,Watch,EUR,10400,PNPAM01518 - Submersible QuarantaQuattro Navy SEALs,Aucun - Noir,PAM01518,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,PNPAM01232,,PAM01232,Submersible,PANERAI,Watch,EUR,18900,PNPAM01232 - Submersible QuarantaQuattro Carbotech™,Aucun - Bleu foncé,PAM01232,Submersible,Aucun,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PNPAM01405,,PAM01405,Submersible,PANERAI,Watch,EUR,195000,PNPAM01405 - Submersible Tourbillon GMT Luna Rossa Experience Edition,Aucun - Noir,PAM01405,Submersible,Aucun,TRUE,45mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,PNPAM01241,,PAM01241,Submersible,PANERAI,Watch,EUR,52000,PNPAM01241 - Submersible S Brabus Blue Shadow Edition,Ton sur Ton - Noir,PAM01241,Submersible,Ton sur Ton,TRUE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,PNPAM01403,,PAM01403,Submersible,PANERAI,Watch,EUR,52000,PNPAM01403 - Submersible S Brabus,Ton sur Ton - Noir,PAM01403,Submersible,Ton sur Ton,TRUE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,PNPAM01283,,PAM01283,Submersible,PANERAI,Watch,EUR,52000,PNPAM01283 - Submersible S Brabus Carbotech™,Ton sur Ton - Noir,PAM01283,Submersible,Ton sur Ton,TRUE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02305-submersible-titanio.html,PNPAM02305,,PAM02305,Submersible,PANERAI,Watch,EUR,10900,PNPAM02305 - Submersible Titanio,Noir - NON APPLICABLE,PAM02305,Submersible,Noir,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,PNPAM02692,,PAM02692,Submersible,PANERAI,Watch,EUR,15100,PNPAM02692 - Submersible BMG-TECH™,Noir - NON APPLICABLE,PAM02692,Submersible,Noir,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,PNPAM01669,,PAM01669,Submersible,PANERAI,Watch,EUR,13900,PNPAM01669 - Submersible Navy SEALs Titanio,Noir - NON APPLICABLE,PAM01669,Submersible,Noir,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,PNPAM02616,,PAM02616,Submersible,PANERAI,Watch,EUR,19300,PNPAM02616 - Submersible Carbotech™,Nero - Nero,PAM02616,Submersible,Nero,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PNPAM02979,,PAM02979,Submersible,PANERAI,Watch,EUR,20600,PNPAM02979 - Submersible Marina Militare Carbotech™,Ton sur Ton - Gris,PAM02979,Submersible,Ton sur Ton,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PNPAM02239,,PAM02239,Submersible,PANERAI,Watch,EUR,31000,PNPAM02239 - Submersible Forze Speciali,Noir - NON APPLICABLE,PAM02239,Submersible,Noir,FALSE,47mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PNPAM01521,,PAM01521,Submersible,PANERAI,Watch,EUR,35000,PNPAM01521 - Submersible Chrono Navy SEALs,Noir - NON APPLICABLE,PAM01521,Submersible,Noir,TRUE,47mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PNPAM01800,,PAM01800,Submersible,PANERAI,Watch,EUR,108000,PNPAM01800 - Submersible Elux LAB-ID,Bleue foncée - Bleu foncée,PAM01800,Submersible,Bleue foncée,TRUE,49mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PNPAM02164,,PAM02164,Submersible,PANERAI,Watch,EUR,30500,PNPAM02164 - Submersible Goldtech™,Noir - NON APPLICABLE,PAM02164,Submersible,Noir,FALSE,42mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,PNPAM02070,,PAM02070,Submersible,PANERAI,Watch,EUR,34000,PNPAM02070 - Submersible QuarantaQuattro Goldtech™ OroCarbo,Noir - NON APPLICABLE,PAM02070,Submersible,Noir,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,PNPAM01074,,PAM01074,Submersible,PANERAI,Watch,EUR,18000,PNPAM01074 - Submersible Bronzo ,Ecru - Bleu,PAM01074,Submersible,Ecru,FALSE,42mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/submersible.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PNPAM00968,,PAM00968,Submersible,PANERAI,Watch,EUR,19000,PNPAM00968 - Submersible Bronzo,Beige - Brun,PAM00968,Submersible,Beige,FALSE,47mm,FALSE,FALSE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,PNPAM01623,"https://www.panerai.com/content/dam/rcq/pan/mc/zJ/or/Ov/Rc/aM/aT/bm/8A/yR/4Q/mczJorOvRcaMaTbm8AyR4Q.png.transform.global_square_image_960.png, /content/dam/rcq/pan/mc/zJ/or/Ov/Rc/aM/aT/bm/8A/yR/4Q/mczJorOvRcaMaTbm8AyR4Q.png.transform.global_square_image_960_2x.png 2x",PAM01623,Luminor,PANERAI,Watch,EUR,5700,Luminor Base Logo,Bleu foncé - NON APPLICABLE,PAM01623,Luminor,Bleu foncé,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,PNPAM01087,"https://www.panerai.com/content/dam/rcq/pan/ly/Km/5Y/vf/ZE/Cs/Sd/0o/pV/X4/nA/lyKm5YvfZECsSd0opVX4nA.png.transform.global_square_image_960.png, /content/dam/rcq/pan/ly/Km/5Y/vf/ZE/Cs/Sd/0o/pV/X4/nA/lyKm5YvfZECsSd0opVX4nA.png.transform.global_square_image_960_2x.png 2x",PAM01087,Luminor,PANERAI,Watch,EUR,5700,Luminor Base Logo, - NON APPLICABLE,PAM01087,Luminor,,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,PNPAM01086,"https://www.panerai.com/content/dam/rcq/pan/eO/-Y/kP/44/So/Ki/ps/Ho/yr/yZ/ow/eO-YkP44SoKipsHoyryZow.png.transform.global_square_image_960.png, /content/dam/rcq/pan/eO/-Y/kP/44/So/Ki/ps/Ho/yr/yZ/ow/eO-YkP44SoKipsHoyryZow.png.transform.global_square_image_960_2x.png 2x",PAM01086,Luminor,PANERAI,Watch,EUR,5700,Luminor Base Logo,Beige - Brun clair,PAM01086,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01084-luminor-logo.html,PNPAM01084,"https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/83/65/0/2083650.png.transform.global_square_image_960_2x.png 2x",PAM01084,Luminor,PANERAI,Watch,EUR,6200,Luminor Logo,Ecru - Noir,PAM01084,Luminor,Ecru,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01085-luminor-logo.html,PNPAM01085,"https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png.transform.global_square_image_960.png, /content/dam/rcq/pan/20/61/23/0/2061230.png.transform.global_square_image_960_2x.png 2x",PAM01085,Luminor,PANERAI,Watch,EUR,6200,Luminor Logo ,Beige - Bleu foncé,PAM01085,Luminor,Beige,FALSE,44mm,TRUE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01624-luminor-logo.html,PNPAM01624,"https://www.panerai.com/content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png.transform.global_square_image_960.png, /content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png.transform.global_square_image_960_2x.png 2x",PAM01624,Luminor,PANERAI,Watch,EUR,6200,Luminor Logo, - NON APPLICABLE,PAM01624,Luminor,,FALSE,44mm,FALSE,TRUE
panerai.com,panerai_all,https://www.panerai.com/fr/fr/collections/watch-collection/luminor.html,2025/2/17,Panerai_watches_EUR,https://www.panerai.com/fr/fr/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,PNPAM01628,"https://www.panerai.com/content/dam/rcq/pan/Yj/ix/l9/0U/QD/m7/y1/bn/NO/Bp/AQ/Yjixl90UQDm7y1bnNOBpAQ.png.transform.global_square_image_960.png, /content/dam/rcq/pan/Yj/ix/l9/0U/QD/m7/y1/bn/NO/Bp/AQ/Yjixl90UQDm7y1bnNOBpAQ.png.transform.global_square_image_960_2x.png 2x",PAM01628,Luminor,PANERAI,Watch,EUR,10700,Luminor Tre Giorni,Noir - NON APPLICABLE,PAM01628,Luminor,Noir,FALSE,47mm,TRUE,TRUE
